Name,SMILE,B1,B5,bond_length,L,Polar,Protic,Chlorinated,Aromatic,nAcid,nBase,SpAbs_A,SpMax_A,SpDiam_A,SpAD_A,SpMAD_A,LogEE_A,VE1_A,VE2_A,VE3_A,VR1_A,VR2_A,VR3_A,nAromAtom,nAromBond,nAtom,nHeavyAtom,nSpiro,nBridgehead,nHetero,nH,nB,nC,nN,nO,nS,nP,nF,nCl,nBr,nI,nX,ATS0dv,ATS1dv,ATS2dv,ATS3dv,ATS4dv,ATS5dv,ATS6dv,ATS7dv,ATS8dv,ATS0d,ATS1d,ATS2d,ATS3d,ATS4d,ATS5d,ATS6d,ATS7d,ATS8d,ATS0s,ATS1s,ATS2s,ATS3s,ATS4s,ATS5s,ATS6s,ATS7s,ATS8s,ATS0Z,ATS1Z,ATS2Z,ATS3Z,ATS4Z,ATS5Z,ATS6Z,ATS7Z,ATS8Z,ATS0m,ATS1m,ATS2m,ATS3m,ATS4m,ATS5m,ATS6m,ATS7m,ATS8m,ATS0v,ATS1v,ATS2v,ATS3v,ATS4v,ATS5v,ATS6v,ATS7v,ATS8v,ATS0se,ATS1se,ATS2se,ATS3se,ATS4se,ATS5se,ATS6se,ATS7se,ATS8se,ATS0pe,ATS1pe,ATS2pe,ATS3pe,ATS4pe,ATS5pe,ATS6pe,ATS7pe,ATS8pe,ATS0are,ATS1are,ATS2are,ATS3are,ATS4are,ATS5are,ATS6are,ATS7are,ATS8are,ATS0p,ATS1p,ATS2p,ATS3p,ATS4p,ATS5p,ATS6p,ATS7p,ATS8p,ATS0i,ATS1i,ATS2i,ATS3i,ATS4i,ATS5i,ATS6i,ATS7i,ATS8i,AATS0dv,AATS1dv,AATS2dv,AATS3dv,AATS0d,AATS1d,AATS2d,AATS3d,AATS0s,AATS1s,AATS2s,AATS3s,AATS0Z,AATS1Z,AATS2Z,AATS3Z,AATS0m,AATS1m,AATS2m,AATS3m,AATS0v,AATS1v,AATS2v,AATS3v,AATS0se,AATS1se,AATS2se,AATS3se,AATS0pe,AATS1pe,AATS2pe,AATS3pe,AATS0are,AATS1are,AATS2are,AATS3are,AATS0p,AATS1p,AATS2p,AATS3p,AATS0i,AATS1i,AATS2i,AATS3i,ATSC0c,ATSC1c,ATSC2c,ATSC3c,ATSC4c,ATSC5c,ATSC6c,ATSC7c,ATSC8c,ATSC0dv,ATSC1dv,ATSC2dv,ATSC3dv,ATSC4dv,ATSC5dv,ATSC6dv,ATSC7dv,ATSC8dv,ATSC0d,ATSC1d,ATSC2d,ATSC3d,ATSC4d,ATSC5d,ATSC6d,ATSC7d,ATSC8d,ATSC0s,ATSC1s,ATSC2s,ATSC3s,ATSC4s,ATSC5s,ATSC6s,ATSC7s,ATSC8s,ATSC0Z,ATSC1Z,ATSC2Z,ATSC3Z,ATSC4Z,ATSC5Z,ATSC6Z,ATSC7Z,ATSC8Z,ATSC0m,ATSC1m,ATSC2m,ATSC3m,ATSC4m,ATSC5m,ATSC6m,ATSC7m,ATSC8m,ATSC0v,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC7v,ATSC8v,ATSC0se,ATSC1se,ATSC2se,ATSC3se,ATSC4se,ATSC5se,ATSC6se,ATSC7se,ATSC8se,ATSC0pe,ATSC1pe,ATSC2pe,ATSC3pe,ATSC4pe,ATSC5pe,ATSC6pe,ATSC7pe,ATSC8pe,ATSC0are,ATSC1are,ATSC2are,ATSC3are,ATSC4are,ATSC5are,ATSC6are,ATSC7are,ATSC8are,ATSC0p,ATSC1p,ATSC2p,ATSC3p,ATSC4p,ATSC5p,ATSC6p,ATSC7p,ATSC8p,ATSC0i,ATSC1i,ATSC2i,ATSC3i,ATSC4i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,AATSC0c,AATSC1c,AATSC2c,AATSC3c,AATSC0dv,AATSC1dv,AATSC2dv,AATSC3dv,AATSC0d,AATSC1d,AATSC2d,AATSC3d,AATSC0s,AATSC1s,AATSC2s,AATSC3s,AATSC0Z,AATSC1Z,AATSC2Z,AATSC3Z,AATSC0m,AATSC1m,AATSC2m,AATSC3m,AATSC0v,AATSC1v,AATSC2v,AATSC3v,AATSC0se,AATSC1se,AATSC2se,AATSC3se,AATSC0pe,AATSC1pe,AATSC2pe,AATSC3pe,AATSC0are,AATSC1are,AATSC2are,AATSC3are,AATSC0p,AATSC1p,AATSC2p,AATSC3p,AATSC0i,AATSC1i,AATSC2i,AATSC3i,MATS1c,MATS2c,MATS3c,MATS1dv,MATS2dv,MATS3dv,MATS1d,MATS2d,MATS3d,MATS1s,MATS2s,MATS3s,MATS1Z,MATS2Z,MATS3Z,MATS1m,MATS2m,MATS3m,MATS1v,MATS2v,MATS3v,MATS1se,MATS2se,MATS3se,MATS1pe,MATS2pe,MATS3pe,MATS1are,MATS2are,MATS3are,MATS1p,MATS2p,MATS3p,MATS1i,MATS2i,MATS3i,GATS1c,GATS2c,GATS3c,GATS1dv,GATS2dv,GATS3dv,GATS1d,GATS2d,GATS3d,GATS1s,GATS2s,GATS3s,GATS1Z,GATS2Z,GATS3Z,GATS1m,GATS2m,GATS3m,GATS1v,GATS2v,GATS3v,GATS1se,GATS2se,GATS3se,GATS1pe,GATS2pe,GATS3pe,GATS1are,GATS2are,GATS3are,GATS1p,GATS2p,GATS3p,GATS1i,GATS2i,GATS3i,BCUTc-1h,BCUTc-1l,BCUTdv-1h,BCUTdv-1l,BCUTd-1h,BCUTd-1l,BCUTs-1h,BCUTs-1l,BCUTZ-1h,BCUTZ-1l,BCUTm-1h,BCUTm-1l,BCUTv-1h,BCUTv-1l,BCUTse-1h,BCUTse-1l,BCUTpe-1h,BCUTpe-1l,BCUTare-1h,BCUTare-1l,BCUTp-1h,BCUTp-1l,BCUTi-1h,BCUTi-1l,BalabanJ,SpAbs_DzZ,SpMax_DzZ,SpDiam_DzZ,SpAD_DzZ,SpMAD_DzZ,LogEE_DzZ,SM1_DzZ,VE1_DzZ,VE2_DzZ,VE3_DzZ,VR1_DzZ,VR2_DzZ,VR3_DzZ,SpAbs_Dzm,SpMax_Dzm,SpDiam_Dzm,SpAD_Dzm,SpMAD_Dzm,LogEE_Dzm,SM1_Dzm,VE1_Dzm,VE2_Dzm,VE3_Dzm,VR1_Dzm,VR2_Dzm,VR3_Dzm,SpAbs_Dzv,SpMax_Dzv,SpDiam_Dzv,SpAD_Dzv,SpMAD_Dzv,LogEE_Dzv,SM1_Dzv,VE1_Dzv,VE2_Dzv,VE3_Dzv,VR1_Dzv,VR2_Dzv,VR3_Dzv,SpAbs_Dzse,SpMax_Dzse,SpDiam_Dzse,SpAD_Dzse,SpMAD_Dzse,LogEE_Dzse,SM1_Dzse,VE1_Dzse,VE2_Dzse,VE3_Dzse,VR1_Dzse,VR2_Dzse,VR3_Dzse,SpAbs_Dzpe,SpMax_Dzpe,SpDiam_Dzpe,SpAD_Dzpe,SpMAD_Dzpe,LogEE_Dzpe,SM1_Dzpe,VE1_Dzpe,VE2_Dzpe,VE3_Dzpe,VR1_Dzpe,VR2_Dzpe,VR3_Dzpe,SpAbs_Dzare,SpMax_Dzare,SpDiam_Dzare,SpAD_Dzare,SpMAD_Dzare,LogEE_Dzare,SM1_Dzare,VE1_Dzare,VE2_Dzare,VE3_Dzare,VR1_Dzare,VR2_Dzare,VR3_Dzare,SpAbs_Dzp,SpMax_Dzp,SpDiam_Dzp,SpAD_Dzp,SpMAD_Dzp,LogEE_Dzp,SM1_Dzp,VE1_Dzp,VE2_Dzp,VE3_Dzp,VR1_Dzp,VR2_Dzp,VR3_Dzp,SpAbs_Dzi,SpMax_Dzi,SpDiam_Dzi,SpAD_Dzi,SpMAD_Dzi,LogEE_Dzi,SM1_Dzi,VE1_Dzi,VE2_Dzi,VE3_Dzi,VR1_Dzi,VR2_Dzi,VR3_Dzi,BertzCT,nBonds,nBondsO,nBondsS,nBondsD,nBondsT,nBondsA,nBondsM,nBondsKS,nBondsKD,RNCG,RPCG,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,HybRatio,FCSP3,Xch-3d,Xch-4d,Xch-5d,Xch-6d,Xch-7d,Xch-3dv,Xch-4dv,Xch-5dv,Xch-6dv,Xch-7dv,Xc-3d,Xc-4d,Xc-5d,Xc-6d,Xc-3dv,Xc-4dv,Xc-5dv,Xc-6dv,Xpc-4d,Xpc-5d,Xpc-6d,Xpc-4dv,Xpc-5dv,Xpc-6dv,Xp-0d,Xp-1d,Xp-2d,Xp-3d,Xp-4d,Xp-5d,Xp-6d,Xp-7d,AXp-0d,AXp-1d,AXp-2d,Xp-0dv,Xp-1dv,Xp-2dv,Xp-3dv,Xp-4dv,Xp-5dv,Xp-6dv,Xp-7dv,AXp-0dv,AXp-1dv,AXp-2dv,SZ,Sm,Sv,Sse,Spe,Sare,Sp,Si,MZ,Mm,Mv,Mse,Mpe,Mare,Mp,Mi,SpAbs_D,SpMax_D,SpDiam_D,SpAD_D,SpMAD_D,LogEE_D,VE1_D,VE2_D,VE3_D,VR1_D,VR2_D,VR3_D,NsLi,NssBe,NssssBe,NssBH,NsssB,NssssB,NsCH3,NdCH2,NssCH2,NtCH,NdsCH,NaaCH,NsssCH,NddC,NtsC,NdssC,NaasC,NaaaC,NssssC,NsNH3,NsNH2,NssNH2,NdNH,NssNH,NaaNH,NtN,NsssNH,NdsN,NaaN,NsssN,NddsN,NaasN,NssssN,NsOH,NdO,NssO,NaaO,NsF,NsSiH3,NssSiH2,NsssSiH,NssssSi,NsPH2,NssPH,NsssP,NdsssP,NsssssP,NsSH,NdS,NssS,NaaS,NdssS,NddssS,NsCl,NsGeH3,NssGeH2,NsssGeH,NssssGe,NsAsH2,NssAsH,NsssAs,NsssdAs,NsssssAs,NsSeH,NdSe,NssSe,NaaSe,NdssSe,NddssSe,NsBr,NsSnH3,NssSnH2,NsssSnH,NssssSn,NsI,NsPbH3,NssPbH2,NsssPbH,NssssPb,SsLi,SssBe,SssssBe,SssBH,SsssB,SssssB,SsCH3,SdCH2,SssCH2,StCH,SdsCH,SaaCH,SsssCH,SddC,StsC,SdssC,SaasC,SaaaC,SssssC,SsNH3,SsNH2,SssNH2,SdNH,SssNH,SaaNH,StN,SsssNH,SdsN,SaaN,SsssN,SddsN,SaasN,SssssN,SsOH,SdO,SssO,SaaO,SsF,SsSiH3,SssSiH2,SsssSiH,SssssSi,SsPH2,SssPH,SsssP,SdsssP,SsssssP,SsSH,SdS,SssS,SaaS,SdssS,SddssS,SsCl,SsGeH3,SssGeH2,SsssGeH,SssssGe,SsAsH2,SssAsH,SsssAs,SsssdAs,SsssssAs,SsSeH,SdSe,SssSe,SaaSe,SdssSe,SddssSe,SsBr,SsSnH3,SssSnH2,SsssSnH,SssssSn,SsI,SsPbH3,SssPbH2,SsssPbH,SssssPb,ECIndex,ETA_alpha,AETA_alpha,ETA_shape_p,ETA_shape_y,ETA_shape_x,ETA_beta,AETA_beta,ETA_beta_s,AETA_beta_s,ETA_beta_ns,AETA_beta_ns,ETA_beta_ns_d,AETA_beta_ns_d,ETA_eta,AETA_eta,ETA_eta_L,AETA_eta_L,ETA_eta_R,AETA_eta_R,ETA_eta_RL,AETA_eta_RL,ETA_eta_F,AETA_eta_F,ETA_eta_FL,AETA_eta_FL,ETA_eta_B,AETA_eta_B,ETA_eta_BR,AETA_eta_BR,ETA_dAlpha_A,ETA_dAlpha_B,ETA_epsilon_1,ETA_epsilon_2,ETA_epsilon_3,ETA_epsilon_4,ETA_epsilon_5,ETA_dEpsilon_A,ETA_dEpsilon_B,ETA_dEpsilon_C,ETA_dEpsilon_D,ETA_dBeta,AETA_dBeta,ETA_psi_1,ETA_dPsi_A,ETA_dPsi_B,fragCpx,fMF,nHBAcc,nHBDon,IC0,IC1,IC2,IC3,IC4,IC5,TIC0,TIC1,TIC2,TIC3,TIC4,TIC5,SIC0,SIC1,SIC2,SIC3,SIC4,SIC5,BIC0,BIC1,BIC2,BIC3,BIC4,BIC5,CIC0,CIC1,CIC2,CIC3,CIC4,CIC5,MIC0,MIC1,MIC2,MIC3,MIC4,MIC5,ZMIC0,ZMIC1,ZMIC2,ZMIC3,ZMIC4,ZMIC5,Kier1,Kier2,Lipinski,GhoseFilter,FilterItLogS,VMcGowan,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,MID,AMID,MID_h,AMID_h,MID_C,AMID_C,MID_N,AMID_N,MID_O,AMID_O,MID_X,AMID_X,MPC2,MPC3,MPC4,MPC5,MPC6,MPC7,MPC8,MPC9,MPC10,TMPC10,piPC1,piPC2,piPC3,piPC4,piPC5,piPC6,piPC7,piPC8,piPC9,piPC10,TpiPC10,apol,bpol,nRing,n3Ring,n4Ring,n5Ring,n6Ring,n7Ring,n8Ring,n9Ring,n10Ring,n11Ring,n12Ring,nG12Ring,nHRing,n3HRing,n4HRing,n5HRing,n6HRing,n7HRing,n8HRing,n9HRing,n10HRing,n11HRing,n12HRing,nG12HRing,naRing,n3aRing,n4aRing,n5aRing,n6aRing,n7aRing,n8aRing,n9aRing,n10aRing,n11aRing,n12aRing,nG12aRing,naHRing,n3aHRing,n4aHRing,n5aHRing,n6aHRing,n7aHRing,n8aHRing,n9aHRing,n10aHRing,n11aHRing,n12aHRing,nG12aHRing,nARing,n3ARing,n4ARing,n5ARing,n6ARing,n7ARing,n8ARing,n9ARing,n10ARing,n11ARing,n12ARing,nG12ARing,nAHRing,n3AHRing,n4AHRing,n5AHRing,n6AHRing,n7AHRing,n8AHRing,n9AHRing,n10AHRing,n11AHRing,n12AHRing,nG12AHRing,nFRing,n4FRing,n5FRing,n6FRing,n7FRing,n8FRing,n9FRing,n10FRing,n11FRing,n12FRing,nG12FRing,nFHRing,n4FHRing,n5FHRing,n6FHRing,n7FHRing,n8FHRing,n9FHRing,n10FHRing,n11FHRing,n12FHRing,nG12FHRing,nFaRing,n4FaRing,n5FaRing,n6FaRing,n7FaRing,n8FaRing,n9FaRing,n10FaRing,n11FaRing,n12FaRing,nG12FaRing,nFaHRing,n4FaHRing,n5FaHRing,n6FaHRing,n7FaHRing,n8FaHRing,n9FaHRing,n10FaHRing,n11FaHRing,n12FaHRing,nG12FaHRing,nFARing,n4FARing,n5FARing,n6FARing,n7FARing,n8FARing,n9FARing,n10FARing,n11FARing,n12FARing,nG12FARing,nFAHRing,n4FAHRing,n5FAHRing,n6FAHRing,n7FAHRing,n8FAHRing,n9FAHRing,n10FAHRing,n11FAHRing,n12FAHRing,nG12FAHRing,nRot,RotRatio,SLogP,SMR,TopoPSA(NO),TopoPSA,GGI1,GGI2,GGI3,GGI4,GGI5,GGI6,GGI7,GGI8,GGI9,GGI10,JGI1,JGI2,JGI3,JGI4,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,JGT10,Diameter,Radius,TopoShapeIndex,PetitjeanIndex,Vabc,VAdjMat,MWC01,MWC02,MWC03,MWC04,MWC05,MWC06,MWC07,MWC08,MWC09,MWC10,TMWC10,SRW02,SRW03,SRW04,SRW05,SRW06,SRW07,SRW08,SRW09,SRW10,TSRW10,MW,AMW,WPath,WPol,Zagreb1,Zagreb2,mZagreb1,mZagreb2
HFIP,FC(F)(F)C(O)C(F)(F)F,2.164084158,4.327446598,1.355708404,5.796083705,1,1,0,0,0,0,9.61685762,2.334414218,4.668828437,9.61685762,0.961685762,3.170763419,2.891951981,0.289195198,1.0619317,26.3915165,2.63915165,3.273042614,0,0,12,10,0,0,7,2,0,3,0,1,0,0,6,0,0,0,6,360,207,476,378,441,0,0,0,0,50,55,60,45,15,0,0,0,0,426.9027778,78.66666667,474.3958333,399.5,624,0,0,0,0,660,458,968,823,783,0,0,0,0,2856.428437,1878.065236,4115.815225,3333.004224,3363.35626,0,0,0,0,2611.373005,2989.474488,4160.424355,3523.005876,2038.497009,0,0,0,0,145.410192,107.607716,220.336348,236.761728,206.208,0,0,0,0,136.0635,95.849,204.3809,211.6372,195.0996,0,0,0,0,141.54,95.95,210.31,217.56,205.41,0,0,0,0,11.76062381,14.1465923,16.78561492,13.16154773,5.020663206,0,0,0,0,2756.993417,1922.354594,4076.472421,4513.403562,4153.523355,0,0,0,0,30,18.81818182,25.05263158,18,4.166666667,5,3.157894737,2.142857143,35.57523148,7.151515152,24.96820175,19.02380952,55,41.63636364,50.94736842,39.19047619,238.0357031,170.7332033,216.6218539,158.7144869,217.6144171,271.770408,218.9697029,167.7621845,12.117516,9.782519636,11.59664989,11.274368,11.338625,8.713545455,10.75688947,10.0779619,11.795,8.722727273,11.06894737,10.36,0.980051984,1.286053845,0.883453417,0.626740368,229.7494514,174.7595085,214.55118,214.9239791,0.779868622,-0.370020378,-0.129160922,0.068651577,0.040595412,0,0,0,0,79.66666667,-0.027777778,20.86111111,-40.08333333,-20.58333333,0,0,0,0,16.66666667,-4.444444444,-3.888888889,-6.666666667,6.666666667,0,0,0,0,128.5671296,-33.45158179,35.13329475,-75.63483796,9.669560185,0,0,0,0,99.66666667,-12.36111111,23.86111111,-27.75,-33.58333333,0,0,0,0,503.3525763,-55.7937312,137.7517258,-168.720723,-164.9135597,0,0,0,0,275.1916335,5.257462933,-142.1553922,-36.9903373,36.2924498,0,0,0,0,4.807044,-1.212877,1.295155,-2.605239,0.119439,0,0,0,0,6.897091667,-1.496059028,2.366321528,-4.18421875,-0.134589583,0,0,0,0,8.206666667,-1.827777778,2.754444444,-5.106666667,0.076666667,0,0,0,0,2.594835467,-0.453845195,-0.871833287,-1.269942616,1.298203364,0,0,0,0,82.9516438,-16.58406907,21.87165821,-82.89233145,36.12892042,0,0,0,0,0.064989052,-0.033638216,-0.006797943,0.003269123,6.638888889,-0.002525253,1.097953216,-1.908730159,1.388888889,-0.404040404,-0.204678363,-0.317460317,10.71392747,-3.04105289,1.849120776,-3.601658951,8.305555556,-1.123737374,1.255847953,-1.321428571,41.94604802,-5.072157381,7.250090832,-8.034320145,22.93263612,0.477951176,-7.481862746,-1.761444633,0.400587,-0.110261545,0.068166053,-0.124059,0.574757639,-0.136005366,0.124543238,-0.199248512,0.683888889,-0.166161616,0.14497076,-0.243174603,0.216236289,-0.041258654,-0.045885962,-0.060473458,6.912636983,-1.507642643,1.151139906,-3.947253879,-0.517598198,-0.104601361,0.050302668,-0.000380373,0.165382074,-0.287507472,-0.290909091,-0.147368421,-0.228571429,-0.283841094,0.172590377,-0.336166076,-0.135299483,0.151205774,-0.159101768,-0.120920984,0.17284324,-0.191539383,0.020841528,-0.326253934,-0.076809514,-0.275249934,0.170165414,-0.309693025,-0.236630811,0.21668827,-0.34666527,-0.242965808,0.211979991,-0.355576187,-0.190803562,-0.212202876,-0.27966378,-0.218099496,0.166526885,-0.571019987,1.869901713,1.021136337,0.950082827,0.589958159,0.595903986,1.328153019,1.92,1.111578947,1.131428571,1.245566338,0.758830603,1.204947696,0.662207358,0.540221792,1.298136646,0.650282809,0.524873871,1.316921791,1.200012721,1.204603124,1.083147754,1.186916533,0.739666601,1.203846886,1.067232445,0.661398915,1.263536028,1.105199025,0.681474197,1.25612162,1.774822206,1.336127446,0.997010966,1.439903471,0.891182756,1.3052457,0.565532649,-0.225512717,7.017291264,2.974419333,4.032709205,0.987165684,8.010477954,1.140621334,9.017306679,5.850594851,19.00869409,11.8661252,20.72505126,13.29989149,4.034211771,2.586654508,4.010661965,2.392014177,4.127970946,2.343648082,1.833188263,0.524847679,17.43379775,11.11416781,4.231132186,35.35944281,18.8047214,27.57672328,37.15944281,3.715944281,18.80472143,2.25,3.127774616,0.312777462,1.140321766,32.42003475,3.242003475,3.478776588,34.41122166,18.43361054,27.12389053,36.37602119,3.637602119,18.43361059,2.455999417,3.128718923,0.312871892,1.140623631,32.3455036,3.23455036,3.476475019,62.63639334,29.47872044,40.4554841,59.69323137,5.969323137,29.47872044,-3.67895247,3.110994221,0.311099422,1.13494236,33.81988267,3.381988267,3.521048874,35.91426932,19.02188206,27.84111164,37.61786516,3.761786516,19.02188209,2.1294948,3.127233878,0.312723388,1.140148869,32.46245364,3.246245364,3.480084149,34.60347968,18.50898975,27.21937357,36.53507954,3.653507954,18.5089898,2.414499825,3.128490088,0.312849009,1.140550488,32.36117145,3.236117145,3.476959292,33.62880415,18.12799093,26.76523778,35.73054631,3.573054631,18.12799099,2.6271777,3.129368178,0.312936818,1.140831124,32.28351828,3.228351828,3.47455683,106.0793128,46.50389525,61.42707341,97.5807117,9.75807117,46.50389525,-13.07152227,3.097663969,0.309766397,1.130648269,34.8039498,3.48039498,3.54973088,35.14185915,18.71860625,27.44224464,36.97814183,3.697814183,18.71860628,2.295353347,3.128223253,0.312822325,1.140465193,32.40065616,3.240065616,3.478178674,97.1417863,11,9,11,0,0,0,0,11,0,0.272290108,0.305797776,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.876388375,0.577350269,0.866025404,0.288675135,0.365980477,0.031173984,0.055328334,0.006970715,3.464101615,4.763139721,4.763139721,0.380759593,0.252803851,0.106921403,8.577350269,4.154700538,5.453738644,2.598076211,1.299038106,0,0,0,0.857735027,0.461633393,0.363582576,4.292350703,1.969442578,1.485761556,0.620096857,0.185576872,0,0,0,0.42923507,0.218826953,0.09905077,13.66666667,13.99037709,8.135954814,14.95848507,15.43921569,16,6.279991617,15.90833601,1.138888889,1.165864757,0.677996234,1.246540422,1.286601307,1.333333333,0.523332635,1.325694668,45.69540133,22.84770066,32.43027636,45.69540133,4.569540133,22.84770066,3.119924939,0.311992494,1.137808944,33.08615955,3.308615955,3.499115054,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.236111111,0,0,0,0,0,-11.25347222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.472222222,0,0,0,65.85069444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,3.547619048,0.354761905,0.577181208,0.140939597,0.281879195,6.25,0.625,6.25,0.625,0,0,0,0,7.105507283,0.710550728,2.391274696,0.23912747,14.76175135,1.476175135,4.154700538,0.415470054,7.656244063,0.765624406,1.763425842,0.176342584,0.759513024,0.075951302,0.759513024,0.075951302,0,0.145238095,1.254365079,1.445238095,0.425,1.254365079,1.341125541,0.829365079,0,-0.829365079,0.104112554,-6.25,-0.625,0.245469522,0.468530478,0,9.07,0,1,1,1.729573959,2.125814584,2.125814584,2.125814584,2.125814584,2.125814584,20.7548875,25.509775,25.509775,25.509775,25.509775,25.509775,0.482452455,0.592980982,0.592980982,0.592980982,0.592980982,0.592980982,0.499958996,0.614498223,0.614498223,0.614498223,0.614498223,0.614498223,1.855388542,1.459147917,1.459147917,1.459147917,1.459147917,1.459147917,20.71842495,23.64383777,23.64383777,23.64383777,23.64383777,23.64383777,39.25162917,36.949875,36.949875,36.949875,36.949875,36.949875,10,2.56,TRUE,FALSE,-1.119589996,69.56,51.25658143,5.106527395,0,0,26.34249029,0,0,0,0,0,0,0,6.103966388,0,31.44901768,0,0,0,18.45656342,0,0,0,0,0,23.56309082,0,0,0,0,0,0,0,26.34249029,0,18.45656342,0,0,0,0,0,0,0,5.106527395,26.34249029,65.85069444,0,7.472222222,0,0,0,-15.48958333,0,0,17.87489261,1.787489261,11.7008545,1.17008545,6.174038106,0.617403811,0,0,1.705341801,0.17053418,9.995512702,0.99955127,15,12,9,0,0,0,0,0,0,55,2.302585093,2.772588722,2.564949357,2.302585093,0,0,0,0,0,0,4.025351691,10.487586,8.684414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4719,18.1168,20.23,20.23,5.5,2,1.125,0,0,0,0,0,0,0,0.611111111,0.133333333,0.09375,0,0,0,0,0,0,0,0.838194444,4,2,1,0.5,105.6399953,4.169925001,9,3.891820298,4.634728988,5.556828062,6.326149473,7.247792582,8.02059915,8.942591637,9.715892113,10.63799258,83.97439489,2.944438979,0,4.369447852,0,5.937536205,0,7.563719668,0,9.220191688,40.03533439,168.000984,14.000082,111,12,48,51,7.236111111,2
