Name,SMILE,B1,B5,bond_length,L,Dielectric Constant,Polar,Protic,Chlorinated,aromatic,nAcid,nBase,SpAbs_A,SpMax_A,SpDiam_A,SpAD_A,SpMAD_A,LogEE_A,VE1_A,VE2_A,VE3_A,VR1_A,VR2_A,nAromAtom,nAromBond,nAtom,nHeavyAtom,nSpiro,nBridgehead,nHetero,nH,nB,nC,nN,nO,nS,nP,nF,nCl,nBr,nI,nX,ATS0dv,ATS1dv,ATS2dv,ATS3dv,ATS4dv,ATS5dv,ATS6dv,ATS7dv,ATS8dv,ATS0d,ATS1d,ATS2d,ATS3d,ATS4d,ATS5d,ATS6d,ATS7d,ATS8d,ATS0Z,ATS1Z,ATS2Z,ATS3Z,ATS4Z,ATS5Z,ATS6Z,ATS7Z,ATS8Z,ATS0m,ATS1m,ATS2m,ATS3m,ATS4m,ATS5m,ATS6m,ATS7m,ATS8m,ATS0v,ATS1v,ATS2v,ATS3v,ATS4v,ATS5v,ATS6v,ATS7v,ATS8v,ATS0se,ATS1se,ATS2se,ATS3se,ATS4se,ATS5se,ATS6se,ATS7se,ATS8se,ATS0pe,ATS1pe,ATS2pe,ATS3pe,ATS4pe,ATS5pe,ATS6pe,ATS7pe,ATS8pe,ATS0are,ATS1are,ATS2are,ATS3are,ATS4are,ATS5are,ATS6are,ATS7are,ATS8are,ATS0p,ATS1p,ATS2p,ATS3p,ATS4p,ATS5p,ATS6p,ATS7p,ATS8p,ATS0i,ATS1i,ATS2i,ATS3i,ATS4i,ATS5i,ATS6i,ATS7i,ATS8i,AATS0dv,AATS1dv,AATS2dv,AATS0d,AATS1d,AATS2d,AATS0Z,AATS1Z,AATS2Z,AATS0m,AATS1m,AATS2m,AATS0v,AATS1v,AATS2v,AATS0se,AATS1se,AATS2se,AATS0pe,AATS1pe,AATS2pe,AATS0are,AATS1are,AATS2are,AATS0p,AATS1p,AATS2p,AATS0i,AATS1i,AATS2i,ATSC0c,ATSC1c,ATSC2c,ATSC3c,ATSC4c,ATSC5c,ATSC6c,ATSC7c,ATSC8c,ATSC0dv,ATSC1dv,ATSC2dv,ATSC3dv,ATSC4dv,ATSC5dv,ATSC6dv,ATSC7dv,ATSC8dv,ATSC0d,ATSC1d,ATSC2d,ATSC3d,ATSC4d,ATSC5d,ATSC6d,ATSC7d,ATSC8d,ATSC0Z,ATSC1Z,ATSC2Z,ATSC3Z,ATSC4Z,ATSC5Z,ATSC6Z,ATSC7Z,ATSC8Z,ATSC0m,ATSC1m,ATSC2m,ATSC3m,ATSC4m,ATSC5m,ATSC6m,ATSC7m,ATSC8m,ATSC0v,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC7v,ATSC8v,ATSC0se,ATSC1se,ATSC2se,ATSC3se,ATSC4se,ATSC5se,ATSC6se,ATSC7se,ATSC8se,ATSC0pe,ATSC1pe,ATSC2pe,ATSC3pe,ATSC4pe,ATSC5pe,ATSC6pe,ATSC7pe,ATSC8pe,ATSC0are,ATSC1are,ATSC2are,ATSC3are,ATSC4are,ATSC5are,ATSC6are,ATSC7are,ATSC8are,ATSC0p,ATSC1p,ATSC2p,ATSC3p,ATSC4p,ATSC5p,ATSC6p,ATSC7p,ATSC8p,ATSC0i,ATSC1i,ATSC2i,ATSC3i,ATSC4i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,AATSC0c,AATSC1c,AATSC2c,AATSC0dv,AATSC1dv,AATSC2dv,AATSC0d,AATSC1d,AATSC2d,AATSC0Z,AATSC1Z,AATSC2Z,AATSC0m,AATSC1m,AATSC2m,AATSC0v,AATSC1v,AATSC2v,AATSC0se,AATSC1se,AATSC2se,AATSC0pe,AATSC1pe,AATSC2pe,AATSC0are,AATSC1are,AATSC2are,AATSC0p,AATSC1p,AATSC2p,AATSC0i,AATSC1i,AATSC2i,MATS1c,MATS2c,MATS1dv,MATS2dv,MATS1d,MATS2d,MATS1Z,MATS2Z,MATS1m,MATS2m,MATS1v,MATS2v,MATS1se,MATS2se,MATS1pe,MATS2pe,MATS1are,MATS2are,MATS1p,MATS2p,MATS1i,MATS2i,GATS1c,GATS2c,GATS1dv,GATS2dv,GATS1d,GATS2d,GATS1Z,GATS2Z,GATS1m,GATS2m,GATS1v,GATS2v,GATS1se,GATS2se,GATS1pe,GATS2pe,GATS1are,GATS2are,GATS1p,GATS2p,GATS1i,GATS2i,BCUTc-1h,BCUTc-1l,BCUTdv-1h,BCUTdv-1l,BCUTd-1h,BCUTd-1l,BCUTZ-1h,BCUTZ-1l,BCUTm-1h,BCUTm-1l,BCUTv-1h,BCUTv-1l,BCUTse-1h,BCUTse-1l,BCUTpe-1h,BCUTpe-1l,BCUTare-1h,BCUTare-1l,BCUTp-1h,BCUTp-1l,BCUTi-1h,BCUTi-1l,BalabanJ,SpAbs_DzZ,SpMax_DzZ,SpDiam_DzZ,SpAD_DzZ,SpMAD_DzZ,LogEE_DzZ,SM1_DzZ,VE1_DzZ,VE2_DzZ,VE3_DzZ,VR1_DzZ,VR2_DzZ,SpAbs_Dzm,SpMax_Dzm,SpDiam_Dzm,SpAD_Dzm,SpMAD_Dzm,LogEE_Dzm,SM1_Dzm,VE1_Dzm,VE2_Dzm,VE3_Dzm,VR1_Dzm,VR2_Dzm,SpAbs_Dzv,SpMax_Dzv,SpDiam_Dzv,SpAD_Dzv,SpMAD_Dzv,LogEE_Dzv,SM1_Dzv,VE1_Dzv,VE2_Dzv,VE3_Dzv,VR1_Dzv,VR2_Dzv,SpAbs_Dzse,SpMax_Dzse,SpDiam_Dzse,SpAD_Dzse,SpMAD_Dzse,LogEE_Dzse,SM1_Dzse,VE1_Dzse,VE2_Dzse,VE3_Dzse,VR1_Dzse,VR2_Dzse,SpAbs_Dzpe,SpMax_Dzpe,SpDiam_Dzpe,SpAD_Dzpe,SpMAD_Dzpe,LogEE_Dzpe,SM1_Dzpe,VE1_Dzpe,VE2_Dzpe,VE3_Dzpe,VR1_Dzpe,VR2_Dzpe,SpAbs_Dzare,SpMax_Dzare,SpDiam_Dzare,SpAD_Dzare,SpMAD_Dzare,LogEE_Dzare,SM1_Dzare,VE1_Dzare,VE2_Dzare,VE3_Dzare,VR1_Dzare,VR2_Dzare,SpAbs_Dzp,SpMax_Dzp,SpDiam_Dzp,SpAD_Dzp,SpMAD_Dzp,LogEE_Dzp,SM1_Dzp,VE1_Dzp,VE2_Dzp,VE3_Dzp,VR1_Dzp,VR2_Dzp,SpAbs_Dzi,SpMax_Dzi,SpDiam_Dzi,SpAD_Dzi,SpMAD_Dzi,LogEE_Dzi,SM1_Dzi,VE1_Dzi,VE2_Dzi,VE3_Dzi,VR1_Dzi,VR2_Dzi,BertzCT,nBonds,nBondsO,nBondsS,nBondsD,nBondsT,nBondsA,nBondsM,nBondsKS,nBondsKD,RNCG,RPCG,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,FCSP3,Xch-3d,Xch-4d,Xch-5d,Xch-6d,Xch-7d,Xch-3dv,Xch-4dv,Xch-5dv,Xch-6dv,Xch-7dv,Xc-3d,Xc-4d,Xc-5d,Xc-6d,Xc-3dv,Xc-4dv,Xc-5dv,Xc-6dv,Xpc-4d,Xpc-5d,Xpc-6d,Xpc-4dv,Xpc-5dv,Xpc-6dv,Xp-1d,Xp-2d,Xp-3d,Xp-4d,Xp-5d,Xp-6d,Xp-7d,Xp-0dv,Xp-1dv,Xp-2dv,Xp-3dv,Xp-4dv,Xp-5dv,Xp-6dv,Xp-7dv,AXp-0dv,SZ,Sm,Sv,Sse,Spe,Sare,Sp,Si,MZ,Mm,Mv,Mse,Mpe,Mare,Mp,Mi,SpAbs_D,SpMax_D,SpDiam_D,SpAD_D,SpMAD_D,LogEE_D,VE1_D,VE2_D,VE3_D,VR1_D,VR2_D,NsLi,NssBe,NssssBe,NssBH,NsssB,NssssB,NsCH3,NdCH2,NssCH2,NtCH,NdsCH,NaaCH,NsssCH,NddC,NtsC,NdssC,NaasC,NaaaC,NssssC,NsNH3,NsNH2,NssNH2,NdNH,NssNH,NaaNH,NtN,NsssNH,NdsN,NaaN,NsssN,NddsN,NaasN,NssssN,NsOH,NdO,NssO,NaaO,NsF,NsSiH3,NssSiH2,NsssSiH,NssssSi,NsPH2,NssPH,NsssP,NdsssP,NsssssP,NsSH,NdS,NssS,NaaS,NdssS,NddssS,NsCl,NsGeH3,NssGeH2,NsssGeH,NssssGe,NsAsH2,NssAsH,NsssAs,NsssdAs,NsssssAs,NsSeH,NdSe,NssSe,NaaSe,NdssSe,NddssSe,NsBr,NsSnH3,NssSnH2,NsssSnH,NssssSn,NsI,NsPbH3,NssPbH2,NsssPbH,NssssPb,SsLi,SssBe,SssssBe,SssBH,SsssB,SssssB,SsCH3,SdCH2,SssCH2,StCH,SdsCH,SaaCH,SsssCH,SddC,StsC,SdssC,SaasC,SaaaC,SssssC,SsNH3,SsNH2,SssNH2,SdNH,SssNH,SaaNH,StN,SsssNH,SdsN,SaaN,SsssN,SddsN,SaasN,SssssN,SsOH,SdO,SssO,SaaO,SsF,SsSiH3,SssSiH2,SsssSiH,SssssSi,SsPH2,SssPH,SsssP,SdsssP,SsssssP,SsSH,SdS,SssS,SaaS,SdssS,SddssS,SsCl,SsGeH3,SssGeH2,SsssGeH,SssssGe,SsAsH2,SssAsH,SsssAs,SsssdAs,SsssssAs,SsSeH,SdSe,SssSe,SaaSe,SdssSe,SddssSe,SsBr,SsSnH3,SssSnH2,SsssSnH,SssssSn,SsI,SsPbH3,SssPbH2,SsssPbH,SssssPb,ECIndex,ETA_alpha,AETA_alpha,ETA_shape_p,ETA_shape_y,ETA_shape_x,ETA_beta,AETA_beta,ETA_beta_s,AETA_beta_s,ETA_beta_ns,AETA_beta_ns,ETA_beta_ns_d,AETA_beta_ns_d,ETA_eta,AETA_eta,ETA_eta_L,AETA_eta_L,ETA_eta_R,AETA_eta_R,ETA_eta_RL,AETA_eta_RL,ETA_eta_F,AETA_eta_F,ETA_eta_FL,AETA_eta_FL,ETA_dAlpha_A,ETA_dAlpha_B,ETA_epsilon_1,ETA_epsilon_2,ETA_epsilon_3,ETA_epsilon_4,ETA_epsilon_5,ETA_dEpsilon_A,ETA_dEpsilon_B,ETA_dEpsilon_C,ETA_dEpsilon_D,ETA_dBeta,AETA_dBeta,ETA_psi_1,ETA_dPsi_A,ETA_dPsi_B,fragCpx,fMF,nHBAcc,nHBDon,IC0,IC1,IC2,IC3,IC4,IC5,TIC0,TIC1,TIC2,TIC3,TIC4,TIC5,SIC0,SIC1,SIC2,SIC3,SIC4,SIC5,BIC0,BIC1,BIC2,BIC3,BIC4,BIC5,CIC0,CIC1,CIC2,CIC3,CIC4,CIC5,MIC0,MIC1,MIC2,MIC3,MIC4,MIC5,ZMIC0,ZMIC1,ZMIC2,ZMIC3,ZMIC4,ZMIC5,Lipinski,GhoseFilter,FilterItLogS,VMcGowan,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,MID,AMID,MID_h,AMID_h,MID_C,AMID_C,MID_N,AMID_N,MID_O,AMID_O,MID_X,AMID_X,MPC2,MPC3,MPC4,MPC5,MPC6,MPC7,MPC8,MPC9,MPC10,TMPC10,piPC1,piPC2,piPC3,piPC4,piPC5,piPC6,piPC7,piPC8,piPC9,piPC10,TpiPC10,apol,bpol,nRing,n3Ring,n4Ring,n5Ring,n6Ring,n7Ring,n8Ring,n9Ring,n10Ring,n11Ring,n12Ring,nG12Ring,nHRing,n3HRing,n4HRing,n5HRing,n6HRing,n7HRing,n8HRing,n9HRing,n10HRing,n11HRing,n12HRing,nG12HRing,naRing,n3aRing,n4aRing,n5aRing,n6aRing,n7aRing,n8aRing,n9aRing,n10aRing,n11aRing,n12aRing,nG12aRing,naHRing,n3aHRing,n4aHRing,n5aHRing,n6aHRing,n7aHRing,n8aHRing,n9aHRing,n10aHRing,n11aHRing,n12aHRing,nG12aHRing,nARing,n3ARing,n4ARing,n5ARing,n6ARing,n7ARing,n8ARing,n9ARing,n10ARing,n11ARing,n12ARing,nG12ARing,nAHRing,n3AHRing,n4AHRing,n5AHRing,n6AHRing,n7AHRing,n8AHRing,n9AHRing,n10AHRing,n11AHRing,n12AHRing,nG12AHRing,nFRing,n4FRing,n5FRing,n6FRing,n7FRing,n8FRing,n9FRing,n10FRing,n11FRing,n12FRing,nG12FRing,nFHRing,n4FHRing,n5FHRing,n6FHRing,n7FHRing,n8FHRing,n9FHRing,n10FHRing,n11FHRing,n12FHRing,nG12FHRing,nFaRing,n4FaRing,n5FaRing,n6FaRing,n7FaRing,n8FaRing,n9FaRing,n10FaRing,n11FaRing,n12FaRing,nG12FaRing,nFaHRing,n4FaHRing,n5FaHRing,n6FaHRing,n7FaHRing,n8FaHRing,n9FaHRing,n10FaHRing,n11FaHRing,n12FaHRing,nG12FaHRing,nFARing,n4FARing,n5FARing,n6FARing,n7FARing,n8FARing,n9FARing,n10FARing,n11FARing,n12FARing,nG12FARing,nFAHRing,n4FAHRing,n5FAHRing,n6FAHRing,n7FAHRing,n8FAHRing,n9FAHRing,n10FAHRing,n11FAHRing,n12FAHRing,nG12FAHRing,nRot,SLogP,SMR,TopoPSA(NO),TopoPSA,GGI1,GGI2,GGI3,GGI4,GGI5,GGI6,GGI7,GGI8,GGI9,GGI10,JGI1,JGI2,JGI3,JGI4,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,JGT10,Diameter,Radius,Vabc,MWC01,MWC02,MWC03,MWC04,MWC05,MWC06,MWC07,MWC08,MWC09,MWC10,TMWC10,SRW02,SRW03,SRW04,SRW05,SRW06,SRW07,SRW08,SRW09,SRW10,TSRW10,MW,AMW,WPath,WPol,Zagreb1,Zagreb2,mZagreb2
chloroform,ClC(Cl)Cl,1.94666676,3.40858465,1.77166457,4.544475086,4.89,1,0,1,0,0,0,3.464101615,1.732050808,3.464101615,3.464101615,0.866025404,2.1780593,1.931851653,0.482962913,-0.257811783,5.583629155,1.395907289,0,0,5,4,0,0,3,1,0,1,0,0,0,0,0,3,0,0,3,10.81481481,7,1.814814815,0,0,0,0,0,0,13,12,6,0,0,0,0,0,0,904,312,918,0,0,0,0,0,0,3915.387685,1289.476938,3877.3083,0,0,0,0,0,0,1966.513521,1500.72434,1887.396217,0,0,0,0,0,0,50.485855,35.744682,63.248475,0,0,0,0,0,0,41.2993,29.784,50.8128,0,0,0,0,0,0,35.1167,26.725,42.7047,0,0,0,0,0,0,17.4907129,12.03534431,18.61802622,0,0,0,0,0,0,816.1902916,591.18076,1033.497016,0,0,0,0,0,0,2.162962963,1.75,0.302469136,2.6,3,1,180.8,78,153,783.077537,322.3692345,646.21805,393.3027043,375.181085,314.5660362,10.097171,8.9361705,10.5414125,8.25986,7.446,8.4688,7.02334,6.68125,7.11745,3.498142581,3.008836078,3.10300437,163.2380583,147.79519,172.2495026,0.062105726,-0.0324384,0.001385537,0,0,0,0,0,0,5.125925926,-3.737777778,1.174814815,0,0,0,0,0,0,3.2,-2.56,0.96,0,0,0,0,0,0,231.2,-31.36,-84.24,0,0,0,0,0,0,1065.596053,-140.7260238,-392.0720026,0,0,0,0,0,0,217.9625942,-3.530590516,-105.4507066,0,0,0,0,0,0,0.7914212,-0.16532356,-0.23038704,0,0,0,0,0,0,0.80072,-0.087616,-0.312744,0,0,0,0,0,0,0.32148,-0.019044,-0.141696,0,0,0,0,0,0,1.731222112,-0.011100435,-0.854510621,0,0,0,0,0,0,3.081123,-2.226143375,0.685581875,0,0,0,0,0,0,0.012421145,-0.0081096,0.000230923,1.025185185,-0.934444444,0.195802469,0.64,-0.64,0.16,46.24,-7.84,-14.04,213.1192106,-35.18150596,-65.34533376,43.59251884,-0.882647629,-17.57511776,0.15828424,-0.04133089,-0.03839784,0.160144,-0.021904,-0.052124,0.064296,-0.004761,-0.023616,0.346244422,-0.002775109,-0.142418437,0.6162246,-0.556535844,0.114263646,-0.652886668,0.018591112,-0.911488439,0.190992293,-1,0.25,-0.169550173,-0.303633218,-0.165078999,-0.306614001,-0.020247686,-0.403168209,-0.261118163,-0.242587891,-0.136776901,-0.325482066,-0.074048152,-0.367301232,-0.008014883,-0.411323411,-0.903137985,0.185425324,1.805773335,0.462817777,2.322976879,0.118015414,2.5,0,0.839100346,1.107266436,0.830157998,1.113228001,0.540495372,1.306336419,1.022236326,0.985175783,0.773553802,1.150964132,0.648096305,1.234602464,0.516029767,1.322646822,2.306275971,0.129149353,0.346315492,-0.169492436,3.016231057,0.763546721,3.0180059,0.9839941,17.00529841,5.996701589,35.45354847,12.00945153,22.47049402,20.56032976,3.52367745,2.69932255,3.216466365,2.495533635,2.918697448,2.413302552,2.245117533,1.606882467,12.99060891,11.23932109,2.323790008,2.512133228,2.226654849,2.394486169,3.482721463,0.870680366,2.564953306,1.941176471,1.934994383,0.483748596,-0.256186308,7.814051274,1.953512818,2.366044284,2.174799293,2.333152888,3.357821435,0.839455359,2.535389361,1.983554302,1.932760824,0.483190206,-0.257341273,7.872476813,1.968119203,8.414311637,4.332088763,6.082222874,8.539244581,2.134811145,4.356829182,0.249865889,1.970391364,0.492597841,-0.238058547,6.945834647,1.736458662,7.083478412,3.856415465,5.227062947,7.398154671,1.849538668,3.900327362,0.629352518,1.966766709,0.491691677,-0.239899802,7.03238237,1.758095592,7.259544675,3.9193293,5.340215376,7.549101637,1.887275409,3.959996227,0.579113924,1.967313459,0.491828365,-0.239621846,7.019341642,1.75483541,8.06358458,4.206703951,5.856880629,8.238496241,2.05962406,4.235440729,0.349823322,1.969540016,0.492385004,-0.238490711,6.966189755,1.741547439,6.829529689,3.765682276,5.063847413,7.18044712,1.79511178,3.81475821,0.701834862,1.965935002,0.49148375,-0.240322772,7.052216388,1.763054097,7.905170594,4.150076666,5.755093928,8.102661963,2.025665491,4.180834797,0.394982738,1.969133287,0.492283322,-0.238697242,6.975906819,1.743976705,8,4,3,4,0,0,0,0,4,0,0.333333333,0.686814962,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.577350269,0,0,0,0.841697577,0,0,0,0,0,0,0,0,0,1.732050808,1.732050808,0,0,0,0,0,3.979030526,1.963961012,2.226922467,0,0,0,0,0,0.994757632,9.666666667,9.938306552,4.543481579,5.740349599,5.580392157,5.276,5.31544491,5.662516363,1.933333333,1.98766131,0.908696316,1.14806992,1.116078431,1.0552,1.063088982,1.132503273,9.291502622,4.645751311,6.645751311,9.291502622,2.322875656,4.66284003,1.97226326,0.493065815,-0.237108986,6.900979901,1.725244975,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.41666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2.642857143,0.660714286,0.810810811,0.189189189,0,2.25,0.5625,2.25,0.5625,0,0,0,0,2.808702547,0.702175637,1.380131119,0.34503278,3.232050808,0.808012702,1.732050808,0.433012702,0.42334826,0.105837065,0.351919689,0.087979922,0.160714286,0,1.031428571,1.214285714,0.414285714,1.031428571,1.214285714,0.617142857,0,-0.617142857,0,-2.25,-0.5625,0.544117647,0.169882353,0,3.03,0,0,0,1.370950594,1.370950594,1.370950594,1.370950594,1.370950594,1.370950594,6.854752972,6.854752972,6.854752972,6.854752972,6.854752972,6.854752972,0.590436283,0.590436283,0.590436283,0.590436283,0.590436283,0.590436283,0.685475297,0.685475297,0.685475297,0.685475297,0.685475297,0.685475297,0.9509775,0.9509775,0.9509775,0.9509775,0.9509775,0.9509775,21.7224211,21.7224211,21.7224211,21.7224211,21.7224211,21.7224211,25.80184651,25.80184651,25.80184651,25.80184651,25.80184651,25.80184651,TRUE,FALSE,-1.726319426,61.67,39.64904971,0,0,0,0,0,34.80281967,0,0,0,0,4.295451512,0,0,0,0,0,0,4.295451512,0,0,0,0,0,4.295451512,0,0,0,0,0,0,0,0,0,4.295451512,0,0,0,0,0,0,0,34.80281967,0,-0.75,0,0,0,0,0,0,0,0,6.732050808,1.683012702,4.866025404,1.216506351,1.866025404,0.466506351,0,0,0,0,4.866025404,1.216506351,3,0,0,0,0,0,0,0,0,10,1.386294361,1.386294361,0,0,0,0,0,0,0,0,2.397895273,8.876793,2.533207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9864,21.347,0,0,1.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,2,1,71.48564826,3,2.564949357,2.944438979,3.610917913,4.007333185,4.691347882,5.093750201,5.783825182,6.188264123,6.880384082,48.76521091,1.945910149,0,2.944438979,0,4.007333185,0,5.093750201,0,6.188264123,24.17969664,117.9143831,23.58287661,9,0,12,9,1
