,B1,B5,bond_length,L
0,2.27,2.909923602177372,1.474236383925251,4.144236383925252
1,2.970353203147998,8.22385170639678,1.542448691453949,6.14389350150637
2,1.1,2.040307408642308,0.9690010360639456,2.4690010360639456
3,2.20374818033805,3.0126903676758525,1.7357395845221137,4.5827707229385455
4,2.7007967096657097,10.753449617269462,1.223729768181685,11.856434748019797
5,1.6190040419667198,2.1331222033762542,1.4157330485349275,3.335733048534928
6,1.7,4.469459370048746,1.4354167002835796,4.565177352552592
